condition,stage,model,pocket,seed,job_tag,sample_file,sample_path,canonical_smiles,qed,favorable_sa,selection_score,rank_in_cell,pocket_atom_fraction,pocket_compatible,centroid_distance_angstrom,severe_clash_pairs
fixed_best,single,targetdiff,1M17,97,fixed-best-targetdiff-1m17-s97-n1500-r02,sample_0307.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s97-n1500-r02/sample_0307.sdf,Cn1c2cccnc2n1C1=C2N=C(C3=CCC=CC=C3)N([C@@H]3CCc4ccccc43)C(=N)C2N=C1,0.6099363109796724,0.6,0.6069554176857707,49,1.0,True,2.064764904559762,0
fixed_best,single,targetdiff,1M17,97,fixed-best-targetdiff-1m17-s97-n1500-r02,sample_0306.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s97-n1500-r02/sample_0306.sdf,CC(=O)N(CO)[C@H]1C=C2CN=C3N=c4c(=O)c5c6n(c4=C32)[C@H](CC[C@@H]2[C@H](C)CCC(=C5C)[C@@H]62)CC1,0.6696699016203219,0.46,0.6067689311342253,50,1.0,True,1.9222520454857137,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0886.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0886.sdf,O=C1N=C2C(CCN2C2N=CN(O)C([C@H]3Cc4ccccc4[C@@H]3F)=N2)CO1,0.8603764376276614,0.54,0.7642635063393629,1,1.0,True,1.6372492042970177,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1362.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1362.sdf,COc1cccc(C2=NC3=C4C=CCC=CC4=NNC(=O)[C@@H]3[C@H]3c4ccccc4C=NCC23)c1,0.747626058691463,0.6,0.7033382410840241,2,1.0,True,1.8521666217220285,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1290.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1290.sdf,[C][C][C@]1([C])[C][C]c2[c][c][c]c([O])c2[C](O[C]F)[C]([C]2C(=O)N=[C][C]=C2[O])[C](F)[C][C]1[C],0.7726090564628396,0.51,0.6938263395239878,3,1.0,True,2.437249894031466,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0899.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0899.sdf,CC1=C(F)[C@@H]([C@]2(Cc3ccccc3)C3=C4C(=N[C@@H]3CN)C=c3cc(O)cc(C)c3=NN42)CC=C1,0.7453493892865076,0.57,0.6927445725005552,4,1.0,True,2.4181705187048226,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0282.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0282.sdf,CC1=C(C)Cc2cc(=C(NC(=O)c3ccccc3)N3C(=C=O)N=C4C=CC=NC43)c(F)cc2=C1,0.7272190130530833,0.61,0.6920533091371583,5,1.0,True,1.9982903054518426,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1321.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1321.sdf,O=C1NN(C(=O)c2cc(F)cc([C@]34CCCC[C@H]3CCC4)c2)C[C@@H]1c1ccccc1C1CNC1,0.7098151231590337,0.65,0.6918705862113236,6,1.0,True,1.8754710568415691,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0855.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0855.sdf,C[C@H](Oc1ccccc1)C1=C(C2=CC=CCC=C2)N2C3=C(N=CN(C)C(=O)[C@H]13)C(=N)C1CCN12,0.7525023688282174,0.55,0.6917516581797521,7,1.0,True,2.01025123040282,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1203.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1203.sdf,NC1=C2[C@H]3C(=NC(=O)[C@H]4CCc5c6c7c(c3c54)N2[C@@H](COc2ccccc2O)N=C7CC6)N=C1,0.7450847683064352,0.55,0.6865593378145046,8,1.0,True,2.094736809436835,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0926.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0926.sdf,CCCC1=C2C=C3C(=O)Nc4ccccc4[C@@H]3C3CN=c4[nH]c5c(c4[C@@H]23)C(=CC(OC)=CC=5)O1,0.7460138142679756,0.54,0.6842096699875829,9,1.0,True,2.266492364901662,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1149.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1149.sdf,O=C1NN=C2N=C3Cc4ccccc4N3C=C2[C@@H]1[C@H](c1ccccc1)[C@@H]1C=CC=C[C@H]1CCO,0.7247393233766403,0.58,0.6813175263636482,10,1.0,True,2.024945006512042,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0532.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0532.sdf,C1=CC(=CCOC2=NCc3n[nH]n3C(N(c3ccccc3)[C@H]3CCN4CCC[C@H]4C3)=C2)C=CC1,0.7189829908164603,0.59,0.6802880935715221,11,1.0,True,2.270608637346074,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1439.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1439.sdf,N[C@H](C[C]1N=C([C@@H]2CCCOC2)NN1C(=O)c1ccccc1)c1cc(N2CCCC2=O)ccn1,0.6836919812991744,0.67,0.679584386909422,12,1.0,True,2.3925219436945913,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0373.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0373.sdf,Cc1ccc2c(c1)[C@@H]([C@H]1CCC(=O)C3=CCC=C4C3=C1O[C@@H]4c1cccc(C(=O)O)c1)NC2=O,0.7004395588427517,0.63,0.6793076911899261,13,1.0,True,2.4776692477471576,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0881.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0881.sdf,C[C@@H]1CCCN([C@@H]2CCC([C@@H]3NC(=O)C4=CC=C(O)[C@@H]4C(=O)[C@H]3c3ccc4c(c3)OCO4)C2)C1,0.7123960813231373,0.6,0.6786772569261961,14,1.0,True,2.5496290598578666,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0441.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0441.sdf,O=C(O)[C@H](C1C=CCC=C1)[C@@H]1CC=c2nc3[nH]c4c(c3cc2N1)CC=CC=4,0.7348163622428736,0.54,0.6763714535700115,15,1.0,True,2.484929537033111,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0048.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0048.sdf,CC1=C(C[C@H]2OCC[C@H]2N2C=C3C=CCC=C3C2=O)C2=C=c3nc(C)[nH]c4[nH]c(c3=4)=NC2=C1C,0.7518598833042375,0.49,0.6733019183129663,16,1.0,True,2.1274903179471334,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1360.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1360.sdf,CC1C=CC(=C2CN=CC3=C(N)CN(c4ccccc4)C(O[C@@H](C)c4ccccc4)N3C2)C=C1,0.6942397509127408,0.62,0.6719678256389185,17,1.0,True,1.8913315462428155,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0785.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0785.sdf,O=C1CCN[C@H]2C1=CN=C[C@@H]2c1cc(Cl)cc(C2=NN=NC(=N[C@@H]3COc4ccccc43)C2)c1,0.7152408460647101,0.57,0.671668592245297,18,1.0,True,2.037804203823437,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0554.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0554.sdf,CC(C)CCC1=CC=N[C@@H]2C(=c3cccnc3=NCN3CN=C([C@H]4C=C(O)C=C(F)[C@@H]4F)N23)C1,0.7398613097096661,0.51,0.6709029167967663,19,1.0,True,2.3879278773168093,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1186.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1186.sdf,CC1=NC2C(=O)c3ccccc3N=C2C(N(C(=O)OCCCCC(N)=O)c2ccc(F)cc2)=N1,0.656870521351473,0.7,0.669809364946031,20,1.0,True,2.2851761163936195,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1015.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1015.sdf,O=C1C2=C(NC1=Nc1ccc(O)cc1)C1c3ccccc3C(=O)[C@@H]1C(=O)N2,0.6694968719469888,0.67,0.6696478103628922,21,1.0,True,1.9956252744603356,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0387.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0387.sdf,C[C@H](C1=NC2CC(=O)CC3=C2C(=N1)C1=C(C3)NC2=NC=CC(=O)[C@H]21)C(O)[C@@H](C)c1ccccc1,0.7297907181900204,0.52,0.6668535027330142,22,1.0,True,2.2209992215029204,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0240.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0240.sdf,CCc1cc(C2=CC(=NC(=O)C[C@@H]3C=COCC3)NC3CCc4cc(F)ccc4[C@H]23)c(O)cn1,0.703448071932884,0.58,0.6664136503530187,23,1.0,True,2.2913845954548298,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0290.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0290.sdf,COc1ccccc1[C@@H]1C2=CC=C[C@H]3CCc4cccc5[nH]c(c(c45)[C@H]23)[C@@H]1C(N)=O,0.6746325157187437,0.64,0.6642427610031205,24,1.0,True,2.2484583243058274,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0671.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0671.sdf,O=C1C=C=C2C(NC(=O)c3ccccc3)=CC3=C(C=NC3)C3=C2c2c(ncc4c2[C@@H]3CCC4)N1,0.6868581964440558,0.61,0.663800737510839,25,1.0,True,2.067560500616804,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0496.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0496.sdf,CO[C@H]1C(O)=CC=C[C@@H]1[C@@H]1CNC2=NC3=C4C(=C([C@@H]5C=CC=N5)CN4c4ccccc4C=C3)[C@H]21,0.7320171968337085,0.5,0.6624120377835959,26,1.0,True,2.0912322095350846,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0310.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0310.sdf,CN1CN2OC[C@@H](Cc3ccccc3)[C]2N=C1[C@H]1[C@@H]2CC=C(O)C=C2C(=O)N=C2C=CCN[C@H]21,0.7231785440380161,0.52,0.6622249808266113,27,1.0,True,2.155287180873102,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0700.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0700.sdf,C[C@H]1C(O)C[C@H]([C@@H]2O[C@H]3CC4=CCC=CC=C4C(=O)[C@H]3NC2=O)C[C@H]1C(=O)Cc1cccnc1,0.7111691045603645,0.54,0.6598183731922551,28,1.0,True,2.0502521287978297,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0037.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0037.sdf,CCN[C@H]1c2c(cccnc2=N)[C@H]2[C@H]3CN(C(C)C)CCCC[C@H]3Cc3cccc(F)c3C[C@@H]21,0.6757194050260333,0.62,0.6590035835182233,29,1.0,True,2.1840532781751514,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1319.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1319.sdf,COCC1=NC[C@H](O)[C@@](C)(c2ccccc2F)c2ncnc3c2CC(=CC=N3)CC2C=NN=C12,0.7601756191911568,0.42,0.6581229334338098,30,1.0,True,2.2984376403838853,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0653.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0653.sdf,CC1=NCN=C2C=CCC=C2N=C(Cc2ccccc2)[C@@H]2C=NC(=N)[C@H](c3ccccc3)C2N1,0.6966991481797933,0.54,0.6496894037258553,31,1.0,True,2.073840208029452,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0159.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0159.sdf,O=C(C1=CC(O)=CCCC1)C1=C2N=CN=CC2N(c2ccccc2)[C@@H]1C[C@@H]1C[C@@H]2CN1CCO2,0.7296826819372654,0.46,0.6487778773560857,32,1.0,True,2.3384502109643934,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1191.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1191.sdf,COc1cccc([C@@H]2C[C@H]3C(=O)[C@H]4[C@H](C[C@H](CO)C(=O)N4C[C@@H]4C=CC(F)=CC4)[C@H]3NC2=O)c1,0.6903669090002046,0.55,0.6482568363001432,33,1.0,True,2.57082988806669,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1371.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1371.sdf,O=C1CC(N2CN=CN=C3CC(F)=CC=C3C2)=C2Oc3ccccc3N=C3C2=C(C=CC3O)N1,0.6774177802459537,0.58,0.6481924461721675,34,1.0,True,1.815283118576837,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0591.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0591.sdf,OCC1=CN=CN(CC[C@@H](c2cc(F)ccc2O)c2ncnc3c2=CC2=C4OCOC4=CC=32)C1,0.6675190132588983,0.6,0.6472633092812288,35,1.0,True,2.472687112087901,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0173.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0173.sdf,COc1cccc2c1CC[C@@H](C)OCCN1C(=O)[C@@H]3C=CC(F)=C[C@H]3[C@@H]3C1=C2C(=O)N[C@H]3CN,0.6964778873430463,0.53,0.6465345211401323,36,1.0,True,2.2651990519263863,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0054.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0054.sdf,Oc1cccc([C@@H]2CC3N(O)CCCN3C3C=C4N(CC5OCCN45)c4nncc2c43)c1CF,0.6920949009444131,0.54,0.6464664306610891,37,1.0,True,1.9603085395927662,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1046.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1046.sdf,C=C[C@H]([C@H]1CN=C2C=CCC3=C4N(C)c5ccccc5N4CC1=C23)N1C(=N)Cc2ccccc21,0.6696866876772395,0.59,0.6457806813740676,38,1.0,True,1.7993918689304822,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0039.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0039.sdf,CCc1ccc([C@H]2CC3=CC=C(O)CC3N3C=CC(=O)C(N=C4N=CN=C(C)[C@H]4C)=CC23)cc1,0.6930254477897321,0.53,0.6441178134528124,39,1.0,True,1.655962758269843,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0901.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0901.sdf,O=C1CC[C@H]2CC=Cc3cnc(cc32)-c2ccoc2NC(=O)N2C(=O)CCN1C2=O,0.7178728823010182,0.47,0.6435110176107127,40,1.0,True,1.8753091464545804,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0237.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0237.sdf,COc1ccc(C(=O)NC[C@H]2CC[C@@]2(C(=O)N(C)C)c2cc3c(cn2)=NCN(C(=O)O)C=3)cc1,0.6426644903130699,0.64,0.6418651432191489,41,1.0,True,2.163210748644608,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1464.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1464.sdf,COc1cccc(-c2cc3c4n2CN(C)[C@@H]4N=C2NC(C)[C@@H]([C@@H](C4=CC=CC4)N([O])[O])C=C23)c1,0.6939039859547951,0.52,0.6417327901683565,42,1.0,True,1.888681086374519,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0706.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0706.sdf,O=C1C2C=NC=C3C2=C(NC2C=CCN=C2[C@@H]2C(=O)Cc4ccccc4[C@@H]32)[C@@H]1c1ccccc1,0.6807784839176684,0.55,0.6415449387423678,43,1.0,True,2.2110015550363262,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0630.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0630.sdf,C[C@H]1N=C2NC=C3C4=CC=CCN4CC3=C2[C@@H]1N(C1=CC=CCC=C1)S([O])([O])c1ccccc1,0.681830394455269,0.54,0.6392812761186883,44,1.0,True,2.0055652635154435,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0321.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0321.sdf,C[C@H](N=C1CC(=NCCC(=O)O)N(c2ccccc2)c2cncnc21)[C@H]1N=C(F)C=C(O)[C@@H]1F,0.6677466571369681,0.57,0.6384226599958777,45,1.0,True,1.9457554268726163,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_1456.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_1456.sdf,O[C@](c1cccc(F)c1)([C@@H]1C=CC=C2N=C3N=CC(C4CCCCCC4)=C3C21)N1CCNCC1,0.6580099630297199,0.59,0.6376069741208039,46,1.0,True,2.1080072685214253,0
fixed_best,single,targetdiff,1M17,109,fixed-best-targetdiff-1m17-s109-n1500-r02,sample_0349.sdf,/var/lib/docker/my_workspace/doomx/FROGENT/runtime/evaluation/revision-20260731/gpu-followup-20260802/forge-gauge-matched-budget-prospective-recovery-r06/results/fixed-best-targetdiff-1m17-s109-n1500-r02/sample_0349.sdf,CC(=O)CC[C@@H]1C=C2[C@H](C=N1)c1cccc3c1C1C(=NNC3)O[C@@H](c3cccc(F)c3)[C@@H]1N2N,0.6836697080278051,0.53,0.6375687956194636,47,1.0,True,2.5531191066401413,0
